invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
I227314,C152793,Toys,1,35.84,10/12/2022,Kanyon
I113446,C336256,Toys,4,143.36,1/9/2021,Istinye Park
I520234,C281155,Souvenir,5,58.65,12/11/2021,Metrocity
I333104,C126651,Cosmetics,2,81.32,21-11-2022,Kanyon
I283431,C189382,Shoes,2,1200.34,12/8/2021,Metropol AVM
I267671,C318138,Technology,2,2100,28-10-2022,Metrocity
I318844,C220024,Clothing,1,300.08,21-12-2021,Kanyon
I166808,C183737,Toys,3,107.52,15-12-2022,Metropol AVM
I271822,C113708,Toys,5,179.2,17-02-2021,Metropol AVM
I100875,C232349,Toys,2,71.68,2/9/2021,Mall of Istanbul
I297781,C724355,Shoes,4,2400.68,11/8/2022,Kanyon
I931924,C105944,Cosmetics,3,121.98,17-01-2022,Mall of Istanbul
I260124,C288743,Food & Beverage,4,20.92,24-04-2021,Emaar Square Mall
I316307,C301516,Clothing,5,1500.4,16-07-2022,Zorlu Center
I288286,C265339,Cosmetics,5,203.3,23-11-2021,Metropol AVM
I288113,C276321,Clothing,2,600.16,27-06-2022,Cevahir AVM
I149329,C188471,Clothing,3,900.24,10/1/2021,Kanyon
I187157,C181226,Books,4,60.6,17-04-2021,Kanyon
I154906,C279938,Cosmetics,1,40.66,1/12/2021,Istinye Park
I313333,C208022,Cosmetics,2,81.32,4/2/2021,Metrocity
I457929,C292178,Clothing,5,1500.4,7/10/2021,Forum Istanbul
I288797,C393327,Cosmetics,1,40.66,19-07-2021,Cevahir AVM
I227386,C273342,Shoes,4,2400.68,18-01-2021,Metropol AVM
I838770,C278017,Cosmetics,2,81.32,2/7/2022,Kanyon
I165278,C115196,Food & Beverage,2,10.46,25-11-2021,Istinye Park
I839200,C269634,Shoes,5,3000.85,25-09-2021,Metropol AVM
I115110,C819306,Food & Beverage,3,15.69,29-11-2021,Cevahir AVM
I273872,C349509,Clothing,1,300.08,12/1/2021,Viaport Outlet
I292991,C299780,Toys,4,143.36,11/3/2021,Kanyon
I203854,C258831,Cosmetics,4,162.64,10/6/2021,Zorlu Center
I153112,C237198,Toys,3,107.52,11/7/2021,Mall of Istanbul
I192807,C256670,Clothing,4,1200.32,5/1/2022,Forum Istanbul
I155594,C710706,Books,2,30.3,11/1/2021,Metrocity
I294039,C802233,Cosmetics,4,162.64,23-10-2021,Mall of Istanbul
I131145,C621691,Clothing,5,1500.4,28-08-2021,Istinye Park
I207946,C219963,Technology,4,4200,1/9/2021,Mall of Istanbul
I225598,C260158,Shoes,3,1800.51,9/11/2022,Metropol AVM
I128807,C826033,Clothing,4,1200.32,8/1/2023,Kanyon
I219095,C308408,Clothing,2,600.16,3/1/2021,Viaport Outlet
I832661,C298430,Clothing,2,600.16,23-07-2022,Metrocity
I740411,C177953,Clothing,2,600.16,13-02-2023,Kanyon
I105760,C276089,Cosmetics,4,162.64,1/2/2021,Mall of Istanbul
I306603,C178593,Food & Beverage,4,20.92,1/10/2022,Metrocity
I253081,C179956,Cosmetics,3,121.98,13-07-2021,Kanyon
I647540,C338166,Toys,2,71.68,14-01-2022,Metrocity
I159777,C186730,Clothing,1,300.08,3/12/2021,Mall of Istanbul
I331987,C216058,Toys,4,143.36,5/1/2021,Metropol AVM
I220017,C273080,Food & Beverage,5,26.15,14-02-2023,Mall of Istanbul
I220623,C690514,Shoes,4,2400.68,9/10/2021,Viaport Outlet
I257575,C180481,Clothing,1,300.08,25-03-2022,Istinye Park
I122558,C170312,Food & Beverage,1,5.23,12/3/2022,Viaport Outlet
I516522,C125644,Toys,2,71.68,4/6/2022,Istinye Park
I296840,C331033,Toys,5,179.2,17-09-2021,Emaar Square Mall
I922963,C739050,Cosmetics,2,81.32,14-03-2021,Metropol AVM
I241709,C200658,Cosmetics,3,121.98,14-11-2022,Kanyon
I263714,C305512,Clothing,2,600.16,6/1/2022,Mall of Istanbul
I565979,C256024,Clothing,5,1500.4,20-04-2022,Metrocity
I549083,C515789,Cosmetics,4,162.64,14-05-2021,Mall of Istanbul
I120676,C109092,Clothing,2,600.16,18-04-2021,Mall of Istanbul
I335326,C289946,Clothing,2,600.16,30-08-2022,Metropol AVM
I174599,C193130,Cosmetics,5,203.3,1/6/2021,Metropol AVM
I189190,C602865,Clothing,5,1500.4,16-09-2021,Kanyon
I772985,C589366,Shoes,1,600.17,28-06-2022,Metrocity
I300134,C997699,Food & Beverage,4,20.92,13-06-2021,Emaar Square Mall
I105569,C898154,Clothing,4,1200.32,22-07-2022,Mall of Istanbul
I200772,C551678,Toys,2,71.68,29-12-2021,Emaar Square Mall
I209309,C211584,Cosmetics,3,121.98,17-05-2021,Cevahir AVM
I183981,C121377,Books,4,60.6,17-08-2021,Metropol AVM
I158679,C305956,Books,4,60.6,12/9/2021,Forum Istanbul
I156947,C148791,Toys,3,107.52,21-09-2021,Metropol AVM
I231344,C940452,Souvenir,2,23.46,24-05-2022,Istinye Park
I240391,C462382,Shoes,4,2400.68,7/9/2022,Istinye Park
I217128,C192874,Toys,3,107.52,8/6/2022,Mall of Istanbul
I149779,C176355,Shoes,4,2400.68,21-04-2022,Viaport Outlet
I755693,C950908,Souvenir,1,11.73,27-03-2022,Istinye Park
I337877,C162198,Food & Beverage,2,10.46,9/5/2021,Viaport Outlet
I264085,C480969,Shoes,1,600.17,4/8/2022,Emaar Square Mall
I307164,C322076,Clothing,5,1500.4,3/1/2022,Forum Istanbul
I277206,C196220,Cosmetics,3,121.98,14-07-2021,Mall of Istanbul
I161276,C330582,Technology,4,4200,29-04-2022,Istinye Park
I249038,C673602,Cosmetics,5,203.3,11/3/2022,Kanyon
I335525,C253027,Souvenir,2,23.46,8/6/2022,Kanyon
I311188,C205044,Clothing,3,900.24,24-02-2023,Cevahir AVM
I495081,C264063,Technology,2,2100,22-04-2022,Metropol AVM
I765948,C659093,Food & Beverage,4,20.92,10/7/2021,Zorlu Center
I216325,C207371,Toys,5,179.2,31-01-2023,Mall of Istanbul
I762540,C323948,Cosmetics,2,81.32,10/1/2022,Metropol AVM
I123540,C325084,Clothing,5,1500.4,3/5/2021,Kanyon
I228295,C173587,Shoes,4,2400.68,28-12-2022,Metrocity
I240573,C336314,Toys,5,179.2,7/9/2022,Mall of Istanbul
I154910,C525711,Cosmetics,5,203.3,5/1/2023,Mall of Istanbul
I177997,C527826,Souvenir,4,46.92,25-05-2022,Kanyon
I259513,C530825,Books,5,75.75,11/5/2021,Metrocity
I504891,C335787,Books,3,45.45,12/3/2022,Mall of Istanbul
I140999,C748961,Souvenir,3,35.19,30-01-2022,Viaport Outlet
I128436,C114015,Cosmetics,3,121.98,15-03-2022,Mall of Istanbul
I923475,C252457,Food & Beverage,3,15.69,17-01-2022,Emaar Square Mall
I118781,C247046,Souvenir,4,46.92,9/1/2023,Cevahir AVM
I122702,C508897,Clothing,4,1200.32,8/7/2021,Kanyon
I118832,C698107,Clothing,4,1200.32,3/1/2021,Mall of Istanbul
I278673,C298447,Food & Beverage,1,5.23,19-09-2021,Kanyon
I759163,C279977,Shoes,1,600.17,17-05-2021,Metrocity
I223079,C167943,Food & Beverage,1,5.23,17-10-2022,Istinye Park
I127029,C226912,Clothing,2,600.16,17-02-2022,Forum Istanbul
I162047,C237281,Books,4,60.6,3/6/2021,Metrocity
I566857,C289816,Souvenir,5,58.65,26-10-2021,Metrocity
I559338,C997679,Clothing,1,300.08,13-10-2021,Istinye Park
I117276,C306034,Shoes,2,1200.34,21-05-2021,Kanyon
I309841,C354610,Technology,4,4200,6/8/2021,Kanyon
I808647,C288003,Clothing,1,300.08,28-06-2021,Istinye Park
I271983,C266695,Technology,1,1050,21-02-2022,Mall of Istanbul
I796890,C165098,Food & Beverage,5,26.15,7/3/2022,Viaport Outlet
I234796,C284339,Cosmetics,2,81.32,21-07-2021,Kanyon
I736350,C581606,Souvenir,3,35.19,17-01-2021,Zorlu Center
I968679,C435207,Clothing,1,300.08,13-02-2023,Metropol AVM
I896458,C264516,Food & Beverage,4,20.92,4/5/2021,Mall of Istanbul
I278619,C784779,Food & Beverage,5,26.15,8/10/2021,Metropol AVM
I308671,C242229,Clothing,3,900.24,2/3/2021,Emaar Square Mall
I256791,C337300,Food & Beverage,3,15.69,13-12-2022,Kanyon
I209312,C140983,Toys,4,143.36,4/9/2021,Kanyon
I101429,C148693,Books,4,60.6,17-04-2021,Mall of Istanbul
I119733,C531247,Technology,1,1050,27-07-2022,Metrocity
I307448,C593403,Clothing,3,900.24,25-09-2022,Metrocity
I260394,C947232,Toys,1,35.84,23-01-2021,Metrocity
I116523,C229770,Food & Beverage,5,26.15,8/12/2022,Kanyon
I272648,C968676,Clothing,1,300.08,25-02-2023,Metrocity
I831968,C141850,Toys,5,179.2,12/1/2023,Metrocity
I206672,C203212,Clothing,3,900.24,2/4/2021,Istinye Park
I133525,C324447,Books,1,15.15,15-10-2021,Mall of Istanbul
I248307,C297052,Clothing,2,600.16,14-02-2022,Kanyon
I870745,C247836,Clothing,2,600.16,11/11/2021,Viaport Outlet
I261104,C284823,Clothing,2,600.16,12/2/2022,Mall of Istanbul
I236793,C369221,Food & Beverage,4,20.92,12/5/2021,Mall of Istanbul
I284620,C154618,Books,4,60.6,6/7/2022,Kanyon
I996816,C326837,Clothing,2,600.16,28-08-2021,Istinye Park
I225643,C232110,Clothing,4,1200.32,6/6/2021,Mall of Istanbul
I255070,C155723,Shoes,4,2400.68,17-06-2021,Kanyon
I254030,C944156,Toys,3,107.52,14-08-2022,Metropol AVM
I490134,C318901,Technology,2,2100,27-12-2022,Mall of Istanbul
I269241,C185915,Food & Beverage,4,20.92,12/6/2021,Cevahir AVM
I238942,C246596,Toys,4,143.36,24-10-2021,Mall of Istanbul
I784068,C247938,Cosmetics,2,81.32,21-11-2021,Zorlu Center
I242521,C929192,Clothing,1,300.08,26-03-2021,Viaport Outlet
I211937,C215297,Clothing,4,1200.32,9/1/2021,Istinye Park
I301149,C635405,Food & Beverage,2,10.46,4/11/2022,Metropol AVM
I155687,C318430,Clothing,1,300.08,22-03-2021,Metropol AVM
I115091,C487516,Clothing,2,600.16,12/9/2022,Zorlu Center
I198015,C180926,Clothing,5,1500.4,2/6/2021,Metrocity
I108858,C189779,Cosmetics,2,81.32,25-01-2022,Cevahir AVM
I820516,C427418,Cosmetics,5,203.3,31-03-2022,Mall of Istanbul
I876996,C110739,Cosmetics,3,121.98,28-10-2022,Istinye Park
I333633,C137170,Souvenir,5,58.65,23-07-2022,Istinye Park
I243832,C230079,Food & Beverage,4,20.92,23-01-2021,Mall of Istanbul
I639720,C200935,Food & Beverage,1,5.23,14-06-2022,Kanyon
I183506,C339954,Toys,5,179.2,21-12-2022,Metrocity
I385465,C159618,Cosmetics,4,162.64,29-07-2021,Istinye Park
I145284,C337672,Food & Beverage,1,5.23,17-08-2021,Forum Istanbul
I155473,C311585,Cosmetics,1,40.66,17-08-2021,Kanyon
I162912,C639119,Clothing,3,900.24,9/1/2023,Mall of Istanbul
I308989,C137131,Cosmetics,1,40.66,11/10/2022,Mall of Istanbul
I250064,C206101,Cosmetics,5,203.3,3/11/2022,Istinye Park
I125152,C548265,Clothing,4,1200.32,14-04-2021,Cevahir AVM
I301383,C571423,Clothing,3,900.24,10/1/2022,Emaar Square Mall
I280042,C139879,Cosmetics,3,121.98,6/11/2022,Emaar Square Mall
I294702,C297467,Toys,5,179.2,14-11-2022,Istinye Park
I139501,C182188,Clothing,2,600.16,9/6/2022,Kanyon
I264189,C350335,Shoes,3,1800.51,28-10-2022,Cevahir AVM
I188710,C210969,Clothing,4,1200.32,28-06-2022,Viaport Outlet
I252044,C168361,Clothing,4,1200.32,16-02-2021,Metropol AVM
I152823,C224457,Shoes,1,600.17,21-07-2022,Emaar Square Mall
I625389,C204889,Clothing,4,1200.32,7/11/2021,Metrocity
I207900,C177696,Clothing,2,600.16,28-06-2022,Mall of Istanbul
I336761,C231166,Technology,3,3150,30-10-2021,Metropol AVM
I364887,C172970,Food & Beverage,5,26.15,22-09-2021,Kanyon
I856041,C109754,Clothing,2,600.16,11/1/2021,Viaport Outlet
I236927,C162937,Clothing,3,900.24,6/1/2023,Zorlu Center
I129071,C151923,Clothing,5,1500.4,28-07-2022,Emaar Square Mall
I275898,C328242,Cosmetics,4,162.64,12/11/2022,Mall of Istanbul
I183598,C251661,Clothing,2,600.16,9/10/2022,Metrocity
I185479,C236253,Toys,3,107.52,25-07-2021,Cevahir AVM
I269170,C202146,Food & Beverage,3,15.69,24-06-2021,Metrocity
I744066,C227056,Clothing,1,300.08,26-04-2021,Kanyon
I330030,C168122,Toys,1,35.84,21-07-2022,Metropol AVM
I335026,C108487,Clothing,1,300.08,4/8/2022,Mall of Istanbul
I264431,C157574,Souvenir,2,23.46,29-04-2022,Emaar Square Mall
I278817,C194090,Clothing,2,600.16,7/3/2023,Istinye Park
I111982,C347149,Souvenir,1,11.73,22-08-2021,Kanyon
I639329,C148828,Clothing,1,300.08,18-04-2021,Cevahir AVM
I292818,C532053,Food & Beverage,2,10.46,21-03-2022,Mall of Istanbul
I334241,C624637,Food & Beverage,3,15.69,27-04-2022,Mall of Istanbul
I238334,C281947,Clothing,4,1200.32,4/1/2022,Mall of Istanbul
I758208,C184429,Clothing,2,600.16,26-04-2022,Istinye Park
I111158,C151585,Clothing,5,1500.4,21-03-2021,Mall of Istanbul
I696164,C234542,Books,5,75.75,6/7/2021,Mall of Istanbul
I141803,C211303,Technology,4,4200,1/3/2021,Viaport Outlet
I113895,C296266,Food & Beverage,2,10.46,5/5/2022,Metrocity
I266697,C996637,Clothing,4,1200.32,19-12-2021,Metrocity
I271960,C221808,Shoes,5,3000.85,2/2/2023,Kanyon
I331094,C291380,Food & Beverage,2,10.46,10/11/2022,Mall of Istanbul
I149975,C198925,Souvenir,2,23.46,28-08-2022,Kanyon
I127989,C153957,Shoes,4,2400.68,15-09-2022,Metropol AVM
I241539,C848121,Souvenir,2,23.46,15-01-2021,Viaport Outlet
I145418,C259993,Toys,5,179.2,15-07-2021,Cevahir AVM
I225428,C270971,Toys,1,35.84,3/10/2022,Metropol AVM
I207461,C194036,Shoes,2,1200.34,22-05-2021,Istinye Park
I400049,C123172,Technology,4,4200,5/1/2023,Metrocity
I827482,C104688,Food & Beverage,3,15.69,21-06-2022,Metrocity
I431680,C317814,Clothing,4,1200.32,2/1/2023,Istinye Park
I323720,C154520,Clothing,2,600.16,26-01-2021,Metropol AVM
I245610,C226064,Food & Beverage,2,10.46,10/2/2021,Istinye Park
I232505,C121020,Clothing,2,600.16,1/7/2022,Istinye Park
I252998,C610346,Clothing,1,300.08,1/1/2022,Metropol AVM
I654526,C177539,Clothing,4,1200.32,24-02-2023,Istinye Park
I897721,C686303,Cosmetics,3,121.98,23-12-2021,Viaport Outlet
I237501,C123905,Clothing,4,1200.32,2/3/2021,Mall of Istanbul
I143276,C315374,Clothing,4,1200.32,22-10-2021,Mall of Istanbul
I299813,C995938,Food & Beverage,4,20.92,11/4/2022,Forum Istanbul
I165468,C207090,Food & Beverage,5,26.15,21-04-2021,Metropol AVM
I251323,C309403,Toys,3,107.52,6/2/2023,Mall of Istanbul
I107679,C115115,Clothing,2,600.16,10/4/2021,Forum Istanbul
I710506,C686340,Clothing,1,300.08,4/9/2022,Istinye Park
I508875,C335288,Toys,3,107.52,16-03-2021,Kanyon
I298806,C650400,Clothing,4,1200.32,20-08-2022,Forum Istanbul
I774775,C195657,Clothing,4,1200.32,22-11-2021,Istinye Park
I193203,C126885,Cosmetics,4,162.64,3/3/2021,Mall of Istanbul
I310412,C230281,Toys,3,107.52,4/8/2022,Cevahir AVM
I271485,C118933,Clothing,3,900.24,26-10-2022,Metrocity
I199702,C329130,Toys,3,107.52,1/8/2021,Mall of Istanbul
I263476,C275258,Shoes,1,600.17,2/8/2021,Mall of Istanbul
I221069,C208524,Clothing,1,300.08,11/9/2022,Istinye Park
I246183,C325085,Clothing,1,300.08,1/1/2023,Mall of Istanbul
I707891,C186109,Souvenir,3,35.19,8/8/2021,Metrocity
I230129,C846167,Toys,4,143.36,16-01-2022,Forum Istanbul
I540016,C818483,Food & Beverage,5,26.15,17-09-2021,Mall of Istanbul
I322440,C176023,Books,3,45.45,13-12-2022,Emaar Square Mall
I977498,C261214,Food & Beverage,3,15.69,21-07-2022,Viaport Outlet
I215325,C274208,Technology,4,4200,12/12/2021,Kanyon
I265014,C946883,Toys,5,179.2,1/7/2021,Kanyon
I129642,C335835,Cosmetics,3,121.98,31-08-2022,Metrocity
I814130,C198738,Toys,2,71.68,12/5/2021,Kanyon
I474829,C244555,Shoes,5,3000.85,6/3/2022,Forum Istanbul
I341944,C304487,Clothing,4,1200.32,6/10/2022,Metrocity
I343924,C198216,Books,4,60.6,21-05-2021,Metropol AVM
I221589,C147022,Cosmetics,3,121.98,23-08-2022,Mall of Istanbul
I328138,C168853,Souvenir,1,11.73,28-08-2022,Viaport Outlet
I420464,C178587,Clothing,3,900.24,18-03-2021,Kanyon
I277759,C260684,Technology,4,4200,20-07-2021,Kanyon
I138689,C190026,Cosmetics,1,40.66,24-02-2021,Istinye Park
I258403,C131264,Technology,5,5250,1/9/2022,Cevahir AVM
I294193,C642468,Food & Beverage,4,20.92,15-06-2022,Emaar Square Mall
I141424,C213099,Clothing,1,300.08,26-10-2022,Metrocity
I832990,C322782,Shoes,1,600.17,14-01-2021,Metrocity
I149006,C270043,Shoes,4,2400.68,11/2/2022,Kanyon
I270354,C117932,Food & Beverage,5,26.15,4/5/2022,Cevahir AVM
I957610,C210309,Food & Beverage,2,10.46,31-03-2022,Zorlu Center
I706842,C297588,Food & Beverage,1,5.23,5/8/2022,Istinye Park
I158285,C326793,Food & Beverage,2,10.46,24-08-2022,Kanyon
I493161,C192156,Cosmetics,2,81.32,4/9/2021,Metropol AVM
I317357,C232608,Cosmetics,5,203.3,21-07-2021,Metrocity
I271795,C318191,Shoes,2,1200.34,27-10-2021,Mall of Istanbul
I473533,C334747,Shoes,1,600.17,20-01-2021,Cevahir AVM
I236858,C222667,Clothing,1,300.08,11/4/2021,Mall of Istanbul
I168341,C249509,Shoes,2,1200.34,8/8/2022,Metropol AVM
I330491,C262819,Technology,2,2100,26-11-2022,Zorlu Center
I444459,C211588,Clothing,3,900.24,5/4/2021,Mall of Istanbul
I600635,C168758,Clothing,1,300.08,5/2/2023,Kanyon
I211129,C309901,Technology,5,5250,1/4/2022,Kanyon
I164872,C157002,Toys,2,71.68,2/2/2021,Metrocity
I151794,C676054,Cosmetics,1,40.66,30-10-2021,Forum Istanbul
I147299,C951755,Clothing,3,900.24,26-12-2021,Metrocity
I729770,C202639,Technology,5,5250,26-03-2022,Kanyon
I284204,C337547,Clothing,5,1500.4,20-08-2022,Metropol AVM
I111345,C289356,Shoes,4,2400.68,19-01-2021,Metrocity
I244402,C999631,Clothing,3,900.24,11/11/2021,Metropol AVM
I115024,C797887,Books,1,15.15,31-12-2021,Kanyon
I321177,C113673,Technology,3,3150,16-05-2022,Kanyon
I101325,C101956,Souvenir,1,11.73,25-02-2021,Mall of Istanbul
I256971,C260042,Cosmetics,1,40.66,12/10/2021,Metrocity
I267111,C202452,Toys,5,179.2,26-02-2021,Mall of Istanbul
I164028,C154351,Cosmetics,5,203.3,25-01-2023,Istinye Park
I150004,C166864,Cosmetics,3,121.98,16-09-2022,Viaport Outlet
I573006,C298597,Clothing,3,900.24,7/12/2021,Mall of Istanbul
I391266,C249917,Food & Beverage,5,26.15,20-01-2023,Mall of Istanbul
I154841,C199054,Souvenir,2,23.46,19-08-2022,Mall of Istanbul
I263215,C199258,Clothing,5,1500.4,19-02-2022,Viaport Outlet
I499270,C310516,Clothing,4,1200.32,24-08-2021,Emaar Square Mall
I561640,C198542,Food & Beverage,4,20.92,4/12/2022,Cevahir AVM
I947461,C411614,Souvenir,3,35.19,23-12-2022,Mall of Istanbul
I760505,C243455,Food & Beverage,1,5.23,25-01-2022,Zorlu Center
I813483,C217866,Clothing,3,900.24,10/6/2021,Kanyon
I141855,C201705,Toys,1,35.84,25-09-2022,Cevahir AVM
I170561,C833871,Shoes,1,600.17,31-07-2022,Kanyon
I603317,C630399,Technology,2,2100,13-11-2022,Cevahir AVM
I244572,C869307,Books,2,30.3,11/1/2023,Kanyon
I273809,C603885,Technology,4,4200,15-06-2021,Kanyon
I279716,C328308,Clothing,2,600.16,12/9/2021,Kanyon
I285543,C175871,Shoes,5,3000.85,15-01-2021,Emaar Square Mall
I290173,C254111,Cosmetics,4,162.64,19-09-2021,Kanyon
I339782,C265769,Cosmetics,2,81.32,10/3/2022,Forum Istanbul
I132687,C279432,Cosmetics,5,203.3,2/5/2022,Mall of Istanbul
I228509,C128740,Clothing,2,600.16,5/7/2022,Mall of Istanbul
I301998,C229950,Souvenir,3,35.19,5/5/2021,Metropol AVM
I189478,C344498,Clothing,2,600.16,6/7/2022,Emaar Square Mall
I788026,C288306,Shoes,4,2400.68,30-11-2021,Zorlu Center
I369368,C148502,Clothing,1,300.08,7/9/2021,Istinye Park
I248806,C219820,Souvenir,2,23.46,8/10/2022,Istinye Park
I163490,C727982,Toys,2,71.68,7/1/2023,Mall of Istanbul
I903582,C843661,Food & Beverage,3,15.69,31-03-2021,Kanyon
I158485,C158845,Toys,2,71.68,8/1/2021,Kanyon
I308143,C438037,Souvenir,4,46.92,19-04-2021,Kanyon
I935149,C275733,Technology,1,1050,16-09-2022,Kanyon
I286412,C324738,Clothing,4,1200.32,12/2/2023,Istinye Park
I114082,C163663,Food & Beverage,3,15.69,20-01-2022,Istinye Park
I284747,C108243,Clothing,5,1500.4,8/2/2023,Mall of Istanbul
I290102,C691325,Shoes,5,3000.85,10/12/2021,Metrocity
I340389,C251682,Souvenir,1,11.73,21-01-2023,Mall of Istanbul
I164457,C196150,Clothing,1,300.08,31-07-2021,Metropol AVM
I809895,C200927,Clothing,2,600.16,20-10-2021,Kanyon
I536524,C166863,Clothing,4,1200.32,6/10/2022,Kanyon
I157554,C330490,Shoes,2,1200.34,23-11-2022,Mall of Istanbul
I133364,C148031,Souvenir,4,46.92,30-07-2022,Metrocity
I256004,C408856,Shoes,5,3000.85,19-04-2022,Metropol AVM
I102278,C190867,Clothing,2,600.16,31-05-2022,Kanyon
I286131,C191696,Toys,2,71.68,25-03-2022,Mall of Istanbul
I112775,C955942,Technology,1,1050,25-07-2022,Istinye Park
I539875,C321777,Shoes,2,1200.34,28-01-2022,Viaport Outlet
I245880,C223280,Food & Beverage,1,5.23,27-12-2021,Forum Istanbul
I317454,C216826,Clothing,3,900.24,30-07-2021,Kanyon
I145015,C903274,Shoes,2,1200.34,23-05-2021,Viaport Outlet
I410726,C314577,Shoes,4,2400.68,20-01-2022,Mall of Istanbul
I280180,C171744,Clothing,1,300.08,5/10/2021,Metropol AVM
I100547,C173500,Food & Beverage,1,5.23,7/8/2021,Mall of Istanbul
I242579,C173866,Souvenir,4,46.92,20-01-2023,Zorlu Center
I103590,C950605,Clothing,1,300.08,20-01-2023,Istinye Park
I276228,C237337,Food & Beverage,2,10.46,10/12/2022,Mall of Istanbul
I274149,C175556,Clothing,4,1200.32,15-05-2022,Cevahir AVM
I222089,C175627,Clothing,2,600.16,14-02-2022,Mall of Istanbul
I242942,C332214,Souvenir,2,23.46,3/3/2023,Istinye Park
I189619,C156269,Clothing,4,1200.32,29-04-2022,Metropol AVM
I149445,C129879,Technology,5,5250,3/10/2022,Mall of Istanbul
I134950,C610114,Food & Beverage,2,10.46,28-06-2021,Mall of Istanbul
I637142,C762933,Food & Beverage,2,10.46,16-08-2022,Mall of Istanbul
I103065,C205710,Books,2,30.3,14-03-2021,Mall of Istanbul
I860085,C189944,Cosmetics,2,81.32,23-07-2022,Metrocity
I328287,C327878,Toys,1,35.84,27-02-2023,Viaport Outlet
I275678,C189156,Shoes,1,600.17,17-08-2022,Forum Istanbul
I195528,C265252,Food & Beverage,2,10.46,5/2/2021,Metropol AVM
I306940,C958643,Clothing,3,900.24,19-12-2022,Metrocity
I164227,C233583,Clothing,4,1200.32,15-05-2022,Istinye Park
I640737,C106340,Cosmetics,3,121.98,7/7/2021,Metrocity
I304318,C219835,Shoes,5,3000.85,5/1/2022,Kanyon
I321512,C287290,Shoes,3,1800.51,5/8/2022,Kanyon
I306978,C125534,Clothing,4,1200.32,2/1/2021,Mall of Istanbul
I226716,C301187,Clothing,4,1200.32,2/8/2021,Kanyon
I324416,C141819,Books,4,60.6,24-04-2022,Metrocity
I162008,C910140,Books,1,15.15,8/9/2021,Istinye Park
I256778,C716837,Clothing,5,1500.4,28-12-2021,Metropol AVM
I171955,C292843,Food & Beverage,2,10.46,20-07-2021,Mall of Istanbul
I866186,C242889,Souvenir,2,23.46,10/1/2021,Mall of Istanbul
I118161,C120699,Clothing,1,300.08,7/3/2021,Istinye Park
I228929,C844757,Clothing,1,300.08,9/5/2021,Metrocity
I202037,C438270,Shoes,3,1800.51,2/10/2022,Zorlu Center
I200889,C669846,Shoes,5,3000.85,28-12-2021,Kanyon
I289580,C173467,Food & Beverage,3,15.69,15-07-2022,Metropol AVM
I275605,C800011,Technology,2,2100,10/7/2021,Emaar Square Mall
I203329,C238164,Cosmetics,4,162.64,10/12/2021,Metropol AVM
I727140,C292077,Souvenir,5,58.65,13-12-2021,Kanyon
I190154,C311198,Food & Beverage,1,5.23,10/3/2022,Metrocity
I284455,C178687,Food & Beverage,3,15.69,21-01-2023,Kanyon
I276114,C140569,Clothing,3,900.24,16-07-2022,Metrocity
I810647,C517206,Clothing,2,600.16,10/9/2021,Emaar Square Mall
I874938,C155894,Food & Beverage,5,26.15,22-06-2021,Emaar Square Mall
I319970,C165625,Technology,2,2100,4/12/2022,Zorlu Center
I217221,C291404,Books,4,60.6,30-03-2021,Emaar Square Mall
I511284,C259830,Clothing,3,900.24,21-10-2022,Kanyon
